EmployeeID,Education,JoiningYear,City,Country,Region,PaymentTier,Age,Gender,ExperienceInCurrentDomain,Performance
2486,Bachelors,2014,Berlin,Germany,Europe,3,28,Male,1,78.59587886979801
2487,Masters,2013,Berlin,Germany,Europe,2,26,Male,4,66.12869350210485
2488,Bachelors,2017,Munich,Germany,Europe,3,27,Male,5,69.54588782067762
2489,Bachelors,2013,Vancouver,Canada,North America,3,27,Female,5,70.2538842054241
2490,PHD,2015,Manchester,UK,Europe,3,28,Male,2,50.80326843802344
2491,Masters,2017,Munich,Germany,Europe,2,28,Male,2,69.86162253905762
2492,Bachelors,2014,New York,USA,North America,3,28,Male,4,63.10272225935826
2493,Bachelors,2016,Vancouver,Canada,North America,3,29,Female,1,65.06877177600228
2494,Bachelors,2017,Vancouver,Canada,North America,3,26,Female,4,84.43632003468814
2495,Bachelors,2015,London,UK,Europe,3,30,Male,0,57.434931057207436
2496,Masters,2012,London,UK,Europe,3,30,Male,2,78.13205186747977
2497,Bachelors,2012,San Francisco,USA,North America,1,30,Female,0,67.21037069668192
2498,Bachelors,2014,San Francisco,USA,North America,3,27,Female,5,67.20239831504166
2499,Bachelors,2017,Bangalore,India,Asia,2,28,Female,0,77.90371896051711
2500,Bachelors,2012,New York,USA,North America,3,26,Male,4,73.4005129456889
2501,Bachelors,2015,Pune,India,Asia,3,29,Female,3,75.70612997219531
2502,Masters,2017,Pune,India,Asia,2,30,Male,0,79.68184660532862
2503,Bachelors,2013,London,UK,Europe,3,26,Male,4,66.68691616816677
2504,Masters,2014,London,UK,Europe,3,30,Male,0,63.87763265492249
2505,Bachelors,2013,London,UK,Europe,3,29,Male,2,59.148494734422016
2506,Bachelors,2017,Manchester,UK,Europe,3,28,Male,3,61.74589470021045
2507,Masters,2018,Toronto,Canada,North America,3,27,Male,5,99.49094425308725
2508,Masters,2017,San Francisco,USA,North America,2,26,Female,4,82.44679580736786
2509,Bachelors,2012,Manchester,UK,Europe,3,30,Female,0,56.489256337919784
2510,Bachelors,2012,Berlin,Germany,Europe,3,29,Female,4,56.7754204325643
2511,Bachelors,2014,Pune,India,Asia,3,29,Male,1,74.81866061718492
2512,Bachelors,2016,New Delhi,India,Asia,3,27,Male,5,75.47264797377967
2513,Bachelors,2015,Vancouver,Canada,North America,3,28,Male,4,75.48883835317365
2514,Bachelors,2014,San Francisco,USA,North America,3,26,Male,4,67.45044206446302
2515,Bachelors,2016,Munich,Germany,Europe,3,29,Male,5,68.745457399971
2516,Bachelors,2014,Berlin,Germany,Europe,3,29,Male,0,73.27879524159357
2517,Masters,2013,San Francisco,USA,North America,3,30,Male,5,70.85893006293331
2518,Bachelors,2017,New Delhi,India,Asia,3,30,Female,3,47.80699627252465
2519,Bachelors,2014,Manchester,UK,Europe,3,27,Male,5,67.70200369424806
2520,PHD,2015,New York,USA,North America,2,30,Female,4,61.485935657396865
2521,Masters,2014,Vancouver,Canada,North America,3,30,Male,4,71.75211418908512
2522,Masters,2017,San Francisco,USA,North America,2,27,Male,5,99.85259002603411
2523,Bachelors,2013,Toronto,Canada,North America,3,30,Male,0,73.67481665474304
2524,Masters,2017,London,UK,Europe,2,30,Male,0,66.86470313827603
2525,Masters,2017,London,UK,Europe,2,29,Female,2,79.21801501977252
2526,Masters,2017,Vancouver,Canada,North America,2,29,Male,2,74.82687887209212
2527,Bachelors,2014,New Delhi,India,Asia,1,27,Male,5,74.20094490451841
2528,Bachelors,2012,Manchester,UK,Europe,3,27,Female,5,76.06850593215671
2529,Bachelors,2017,London,UK,Europe,3,27,Male,5,90.56543564829542
2530,Masters,2018,San Francisco,USA,North America,3,30,Female,4,58.69111564674084
2531,Bachelors,2015,Munich,Germany,Europe,3,29,Female,1,74.73632076811454
2532,Bachelors,2014,Pune,India,Asia,3,26,Female,4,60.73618870018461
2533,Masters,2016,Pune,India,Asia,3,28,Male,2,75.55512646342248
2534,Bachelors,2015,Berlin,Germany,Europe,3,28,Female,4,60.81313488513906
2535,Bachelors,2015,Bangalore,India,Asia,3,30,Male,0,65.82633186394915
2536,Bachelors,2014,New York,USA,North America,3,28,Female,3,67.04910085762094
2537,Bachelors,2017,Vancouver,Canada,North America,3,28,Male,4,79.7581671934471
2538,Bachelors,2013,Berlin,Germany,Europe,3,26,Male,4,79.18454443942414
2539,Bachelors,2015,Bangalore,India,Asia,3,28,Female,0,57.542826235536154
2540,Bachelors,2015,Manchester,UK,Europe,2,28,Female,2,70.5493411099985
2541,Masters,2013,Toronto,Canada,North America,3,27,Female,5,62.904201452508275
2542,Bachelors,2016,Toronto,Canada,North America,3,27,Male,5,57.414950893246655
2543,Bachelors,2012,New York,USA,North America,3,29,Male,1,67.8298294957563
2544,Bachelors,2015,London,UK,Europe,2,28,Female,0,66.9151721154418
2545,Bachelors,2018,San Francisco,USA,North America,3,30,Male,3,94.26716486345522
2546,Bachelors,2016,Berlin,Germany,Europe,3,29,Male,5,74.32959825360696
2547,Masters,2013,Berlin,Germany,Europe,2,27,Female,5,56.22382499245763
2548,Masters,2017,Vancouver,Canada,North America,2,30,Male,2,64.35225995829057
2549,Bachelors,2012,Vancouver,Canada,North America,3,26,Male,4,80.21383295429399
2550,Bachelors,2016,Toronto,Canada,North America,3,30,Male,2,90.88442772869925
2551,Bachelors,2017,Toronto,Canada,North America,2,29,Male,3,54.140166877620416
2552,Bachelors,2017,New Delhi,India,Asia,2,28,Male,3,51.20075614860955
2553,Bachelors,2013,Munich,Germany,Europe,3,27,Male,5,88.70965175371782
2554,Bachelors,2013,Munich,Germany,Europe,3,29,Male,4,73.89614177370903
2555,Bachelors,2013,New Delhi,India,Asia,3,30,Male,5,61.31707268123634
2556,Bachelors,2015,London,UK,Europe,3,26,Male,4,75.34629086122435
2557,Bachelors,2015,Munich,Germany,Europe,2,26,Female,4,43.64252260983122
2558,Bachelors,2012,San Francisco,USA,North America,3,29,Male,2,70.0337550659716
2559,Masters,2015,San Francisco,USA,North America,3,28,Male,0,73.27821172843085
2560,Bachelors,2014,Berlin,Germany,Europe,3,29,Female,2,79.2427013953783
2561,Masters,2015,Pune,India,Asia,3,29,Female,4,59.861040477074624
2562,Bachelors,2013,New Delhi,India,Asia,3,27,Male,5,70.8568716140336
2563,Bachelors,2013,San Francisco,USA,North America,3,27,Female,5,60.74575373940412
2564,Bachelors,2017,Bangalore,India,Asia,3,30,Male,1,72.55383755674318
2565,Masters,2014,Toronto,Canada,North America,3,30,Male,2,61.04653677636976
2566,Bachelors,2015,Vancouver,Canada,North America,3,28,Female,4,65.91899160839779
2567,Bachelors,2013,Munich,Germany,Europe,3,26,Female,4,60.04184605209771
2568,Bachelors,2014,New Delhi,India,Asia,3,28,Male,5,76.51136241823657
2569,Bachelors,2017,Berlin,Germany,Europe,1,28,Female,0,78.58451116656666
2570,Bachelors,2016,New York,USA,North America,3,27,Male,5,67.65379430042586
2571,Bachelors,2013,Vancouver,Canada,North America,3,28,Male,5,70.38237994960028
2572,Masters,2013,Bangalore,India,Asia,3,30,Male,2,55.51408585366456
2573,Masters,2013,Munich,Germany,Europe,1,29,Female,2,67.00323351993212
2574,Bachelors,2017,Bangalore,India,Asia,3,26,Male,4,69.49795382958256
2575,Bachelors,2015,Toronto,Canada,North America,3,28,Male,3,96.20793091029975
2576,Bachelors,2013,Toronto,Canada,North America,3,29,Male,2,58.88032974225837
2577,Masters,2017,London,UK,Europe,2,28,Female,2,84.64177238752437
2578,Masters,2017,Berlin,Germany,Europe,2,30,Female,2,79.96858773465809
2579,PHD,2013,Vancouver,Canada,North America,3,27,Female,5,72.80636404490136
2580,Bachelors,2016,Manchester,UK,Europe,3,26,Male,4,87.58620484195134
2581,Bachelors,2017,Manchester,UK,Europe,2,26,Female,4,73.72105472606863
2582,Bachelors,2016,Vancouver,Canada,North America,3,28,Female,1,73.89159195667929
2583,Bachelors,2017,New York,USA,North America,2,27,Female,5,69.46879346982455
2584,Bachelors,2012,Berlin,Germany,Europe,3,27,Female,5,82.23568882418627
2585,Bachelors,2014,Bangalore,India,Asia,3,26,Male,4,80.96469233810883
2586,Bachelors,2016,New York,USA,North America,3,27,Male,5,63.743227125037876
2587,Bachelors,2015,Pune,India,Asia,3,27,Female,5,56.80752805401232
2588,Bachelors,2015,Vancouver,Canada,North America,3,29,Male,1,67.97019362604343
2589,Bachelors,2018,Bangalore,India,Asia,3,26,Male,4,61.999614356023535
2590,Bachelors,2012,Manchester,UK,Europe,3,26,Female,4,69.36475425384644
2591,Bachelors,2017,San Francisco,USA,North America,3,27,Male,5,82.37438134684139
2592,Bachelors,2015,New Delhi,India,Asia,3,30,Female,0,65.4269834491321
2593,Bachelors,2017,London,UK,Europe,3,30,Male,3,69.57176618688425
2594,PHD,2012,Manchester,UK,Europe,3,29,Male,5,70.58022734808395
2595,Bachelors,2016,Berlin,Germany,Europe,3,29,Male,5,78.48430882205284
2596,Bachelors,2014,Toronto,Canada,North America,3,26,Female,4,47.53110666015395
2597,PHD,2014,New Delhi,India,Asia,3,28,Female,0,63.932997052347034
2598,Bachelors,2018,New Delhi,India,Asia,3,28,Male,1,72.11283692279473
2599,Bachelors,2013,San Francisco,USA,North America,3,27,Female,5,82.00078956426862
2600,Bachelors,2013,London,UK,Europe,3,28,Male,2,65.08097552493795
2601,Bachelors,2018,London,UK,Europe,3,29,Male,0,51.23447293958126
2602,Bachelors,2016,Pune,India,Asia,3,29,Male,3,76.19711445966136
2603,Bachelors,2018,Pune,India,Asia,3,30,Female,2,63.646376111743706
2604,Bachelors,2013,Munich,Germany,Europe,3,26,Male,4,58.103333409096386
2605,Bachelors,2014,Manchester,UK,Europe,3,29,Male,3,63.75654610286776
2606,Bachelors,2013,Manchester,UK,Europe,3,30,Male,4,68.15474642344151
2607,Masters,2015,Manchester,UK,Europe,3,29,Male,2,63.952553354617876
2608,Bachelors,2018,Munich,Germany,Europe,3,27,Male,5,47.944339429009304
2609,Bachelors,2016,New York,USA,North America,3,28,Male,2,78.97066196887133
2610,Bachelors,2015,London,UK,Europe,3,29,Male,1,82.74875041278722
2611,Bachelors,2016,San Francisco,USA,North America,3,30,Male,0,76.51521991339506
2612,Bachelors,2016,Berlin,Germany,Europe,3,28,Female,1,58.62314329575183
2613,Bachelors,2017,London,UK,Europe,3,26,Female,4,67.98508466052482
2614,Bachelors,2014,Pune,India,Asia,2,29,Female,1,69.93478684770542
2615,PHD,2013,New Delhi,India,Asia,3,30,Female,2,75.9879438956191
2616,Bachelors,2016,Bangalore,India,Asia,3,28,Male,3,76.68340488718081
2617,Bachelors,2015,Toronto,Canada,North America,3,28,Male,1,62.65826201221504
2618,Bachelors,2016,Munich,Germany,Europe,3,28,Male,5,70.8199555641356
2619,Bachelors,2017,Vancouver,Canada,North America,2,28,Female,1,74.57280404615241
2620,Bachelors,2015,Bangalore,India,Asia,3,30,Male,4,84.55822322146767
2621,Masters,2012,Berlin,Germany,Europe,3,27,Male,5,77.04506539824723
2622,Masters,2017,Manchester,UK,Europe,3,29,Female,2,77.89056687375519
2623,Bachelors,2018,Pune,India,Asia,3,29,Female,2,70.8382662792936
2624,Bachelors,2018,Pune,India,Asia,3,29,Male,0,84.10459145203504
2625,Bachelors,2012,Pune,India,Asia,3,28,Female,0,74.09762795959497
2626,Bachelors,2015,Manchester,UK,Europe,2,28,Female,0,61.389120898264295
2627,Masters,2017,Vancouver,Canada,North America,2,27,Female,5,84.0336997012519
2628,Bachelors,2018,Munich,Germany,Europe,3,28,Female,5,76.97903272539028
2629,Bachelors,2016,Bangalore,India,Asia,3,28,Male,1,65.56955978871518
2630,Bachelors,2014,Manchester,UK,Europe,1,26,Male,4,65.20507032600757
2631,Bachelors,2014,Berlin,Germany,Europe,2,29,Female,3,72.96575545140762
2632,Masters,2014,Munich,Germany,Europe,3,26,Male,4,74.63184795267584
2633,Bachelors,2017,Berlin,Germany,Europe,3,27,Male,5,71.97292265631206
2634,Bachelors,2013,Munich,Germany,Europe,3,30,Male,4,73.11308673442885
2635,Bachelors,2015,Vancouver,Canada,North America,3,30,Male,3,86.9995737457638
2636,Bachelors,2012,Toronto,Canada,North America,3,29,Male,2,80.71543152234887
2637,Bachelors,2014,Berlin,Germany,Europe,3,26,Male,4,71.90635591265024
2638,Bachelors,2013,Manchester,UK,Europe,3,26,Female,4,79.41310580767484
2639,Masters,2017,Munich,Germany,Europe,2,30,Female,2,59.674760964724605
2640,Bachelors,2012,Pune,India,Asia,3,29,Male,0,73.97927049946809
2641,Bachelors,2015,London,UK,Europe,1,30,Female,0,88.0930634973311
2642,Bachelors,2017,Pune,India,Asia,3,28,Male,3,67.81954104607627
2643,Bachelors,2013,New York,USA,North America,3,28,Male,5,61.52366071380915
2644,Bachelors,2017,Toronto,Canada,North America,2,30,Female,4,63.4791111140694
2645,Bachelors,2017,Toronto,Canada,North America,2,28,Male,5,59.10366962657612
2646,Bachelors,2014,Pune,India,Asia,3,27,Female,5,62.15238091872297
2647,Bachelors,2012,Bangalore,India,Asia,3,28,Female,2,66.2949190140997
2648,Bachelors,2013,Vancouver,Canada,North America,3,29,Female,5,55.94432980821358
2649,Bachelors,2012,Berlin,Germany,Europe,3,27,Female,5,70.15618333949602
2650,Bachelors,2017,Manchester,UK,Europe,2,28,Female,3,79.02277173786648
2651,Bachelors,2015,Toronto,Canada,North America,1,29,Male,4,60.9224381985308
2652,Bachelors,2013,Pune,India,Asia,2,30,Male,0,85.19283923641768
2653,PHD,2018,Pune,India,Asia,3,28,Male,2,75.10792088527595
2654,Bachelors,2015,Vancouver,Canada,North America,3,28,Female,3,80.30580585624057
2655,Bachelors,2015,Vancouver,Canada,North America,3,27,Male,5,63.42165446147863
2656,Bachelors,2015,San Francisco,USA,North America,3,30,Female,3,78.54525227066615
2657,Bachelors,2012,San Francisco,USA,North America,3,29,Male,5,59.08066099604687
2658,Bachelors,2012,Bangalore,India,Asia,3,27,Female,5,78.90247500836509
2659,Bachelors,2015,Bangalore,India,Asia,3,26,Female,4,71.71839339793532
2660,Bachelors,2016,New York,USA,North America,3,27,Male,5,75.53251219984784
2661,Bachelors,2013,Bangalore,India,Asia,3,27,Female,5,58.24405394375148
2662,Bachelors,2013,Munich,Germany,Europe,3,28,Male,0,61.049301577233955
2663,Bachelors,2014,Vancouver,Canada,North America,3,29,Male,1,75.97228218253385
2664,Bachelors,2017,Manchester,UK,Europe,2,27,Male,5,60.51651995775799
2665,Bachelors,2013,Munich,Germany,Europe,3,27,Female,5,74.63206292099123
2666,Bachelors,2017,Berlin,Germany,Europe,3,30,Male,5,56.32862193539754
2667,Bachelors,2013,Pune,India,Asia,3,27,Male,5,78.48174212666669
2668,Bachelors,2012,Bangalore,India,Asia,3,30,Female,3,57.67476685231491
2669,Bachelors,2013,Pune,India,Asia,2,30,Male,1,75.52299937679523
2670,PHD,2015,Toronto,Canada,North America,3,27,Female,5,76.25630933646
2671,Bachelors,2014,New York,USA,North America,3,26,Male,4,63.03228181570425
2672,Bachelors,2015,Toronto,Canada,North America,2,27,Female,5,75.82026567084726
2673,Masters,2017,New York,USA,North America,2,29,Male,1,72.60442263333556
2674,Bachelors,2013,San Francisco,USA,North America,3,28,Female,3,64.61158143807262
2675,Masters,2012,Pune,India,Asia,3,29,Male,4,59.91445315923792
2676,Bachelors,2014,New York,USA,North America,3,28,Female,3,50.373743083274206
2677,Bachelors,2018,New Delhi,India,Asia,3,27,Male,5,73.49650047299694
2678,Bachelors,2012,New Delhi,India,Asia,3,29,Male,1,54.35197228637945
2679,Bachelors,2017,New Delhi,India,Asia,2,26,Male,4,70.95344199441308
2680,Bachelors,2014,London,UK,Europe,3,30,Male,2,67.36551783917751
2681,Bachelors,2014,Munich,Germany,Europe,3,29,Male,4,76.79142775438196
2682,Bachelors,2015,New York,USA,North America,2,26,Female,4,66.97954500510136
2683,Bachelors,2014,New York,USA,North America,3,27,Female,5,66.70552213652908
2684,Masters,2013,Munich,Germany,Europe,2,26,Male,4,77.31870704288295
2685,Bachelors,2013,Pune,India,Asia,3,29,Female,2,73.35058029084118
2686,Bachelors,2016,Pune,India,Asia,2,30,Female,4,73.16155957182778
2687,Bachelors,2017,New Delhi,India,Asia,3,29,Female,0,74.69267589808527
2688,Bachelors,2018,Munich,Germany,Europe,3,28,Male,3,54.64427876792894
2689,Bachelors,2014,New Delhi,India,Asia,3,29,Male,4,77.56788679986983
2690,Masters,2017,Toronto,Canada,North America,2,30,Female,2,76.12468794013603
2691,Bachelors,2018,London,UK,Europe,3,29,Male,2,59.83316871423503
2692,Bachelors,2017,Manchester,UK,Europe,2,28,Female,1,67.55919526325799
2693,Bachelors,2013,Berlin,Germany,Europe,2,27,Female,5,69.6069271237237
2694,Bachelors,2015,London,UK,Europe,3,30,Male,4,68.65503215598267
2695,Bachelors,2012,Pune,India,Asia,3,26,Male,4,73.33859966568535
2696,Bachelors,2016,Manchester,UK,Europe,3,26,Male,4,84.31366781831184
2697,Masters,2017,San Francisco,USA,North America,2,30,Male,3,80.81766727672829
2698,Masters,2017,Bangalore,India,Asia,2,29,Male,4,56.87780806568594
2699,Bachelors,2014,New Delhi,India,Asia,3,28,Male,3,76.22069990306049
2700,Masters,2017,New York,USA,North America,3,27,Male,5,83.28933319535409
2701,Bachelors,2014,Munich,Germany,Europe,3,27,Male,5,73.86808520689203
2702,Bachelors,2017,Munich,Germany,Europe,3,27,Male,5,80.90980425185967
2703,Bachelors,2016,New York,USA,North America,3,30,Male,0,90.12270445700764
2704,Bachelors,2015,New Delhi,India,Asia,3,29,Female,0,80.23709546106981
2705,Bachelors,2015,Bangalore,India,Asia,2,27,Female,5,72.49308595641729
2706,Bachelors,2013,Berlin,Germany,Europe,3,26,Female,4,80.45088474084753
2707,Bachelors,2015,Bangalore,India,Asia,3,29,Male,1,71.44887833096891
2708,Bachelors,2017,Manchester,UK,Europe,3,30,Male,4,70.23903043284956
2709,PHD,2017,Bangalore,India,Asia,3,27,Male,5,66.48585764286267
2710,PHD,2013,Manchester,UK,Europe,3,27,Male,5,85.63413358832108
2711,Bachelors,2018,Bangalore,India,Asia,3,28,Male,1,61.81571334057999
2712,Bachelors,2013,Berlin,Germany,Europe,3,29,Male,1,85.32367724678116
2713,Masters,2017,Berlin,Germany,Europe,2,29,Female,2,74.99864123740372
2714,Bachelors,2015,Pune,India,Asia,3,27,Male,5,56.006938251980586
2715,Bachelors,2012,New York,USA,North America,3,27,Female,5,73.67649292991422
2716,Masters,2018,Berlin,Germany,Europe,3,26,Male,4,48.99973492348376
2717,Bachelors,2012,Manchester,UK,Europe,1,27,Female,5,76.25508016831036
2718,Masters,2017,Berlin,Germany,Europe,2,27,Male,5,78.8523148298899
2719,Bachelors,2015,Pune,India,Asia,1,28,Female,0,64.07644044347947
2720,Bachelors,2014,Munich,Germany,Europe,3,29,Male,4,71.23547695955583
2721,Bachelors,2017,Manchester,UK,Europe,3,29,Female,3,89.54157433750287
2722,PHD,2015,Pune,India,Asia,2,26,Female,4,64.94253295738064
2723,Bachelors,2017,Toronto,Canada,North America,3,30,Female,5,59.410924129433994
2724,Bachelors,2016,Toronto,Canada,North America,3,26,Male,4,84.81663402462598
2725,Masters,2013,San Francisco,USA,North America,3,26,Male,4,89.62587190530795
2726,Bachelors,2012,Bangalore,India,Asia,2,29,Female,2,70.03695671847848
2727,Bachelors,2018,New York,USA,North America,3,30,Male,2,80.11463035408356
2728,Bachelors,2016,Vancouver,Canada,North America,3,27,Male,5,83.41475915530881
2729,Bachelors,2015,London,UK,Europe,3,26,Male,4,62.57515767461616
2730,Bachelors,2018,Pune,India,Asia,2,28,Female,3,65.14694164632132
2731,Bachelors,2012,Munich,Germany,Europe,3,28,Male,0,82.30874513154735
2732,Bachelors,2014,London,UK,Europe,3,27,Male,5,86.85014278708509
2733,Bachelors,2012,Munich,Germany,Europe,3,28,Female,0,75.62880860174354
2734,Masters,2014,London,UK,Europe,3,28,Male,2,61.20185646497946
2735,Bachelors,2012,Pune,India,Asia,3,26,Female,4,89.87061111699441
2736,Bachelors,2015,Vancouver,Canada,North America,3,27,Male,5,64.69029102188036
2737,Bachelors,2016,London,UK,Europe,3,28,Male,2,66.64862218828549
2738,Bachelors,2018,Pune,India,Asia,3,29,Male,3,73.42337834489622
2739,Bachelors,2014,Berlin,Germany,Europe,3,29,Male,4,85.54160420714774
2740,Bachelors,2015,Vancouver,Canada,North America,3,29,Male,1,78.53975976552223
2741,Masters,2018,Manchester,UK,Europe,3,27,Male,5,74.1486550036191
2742,Bachelors,2014,Munich,Germany,Europe,3,28,Male,5,74.63288530118106
2743,Masters,2017,Toronto,Canada,North America,2,27,Male,5,70.43514668643466
2744,Bachelors,2017,Bangalore,India,Asia,2,27,Male,5,75.58139514518507
2745,Bachelors,2014,Toronto,Canada,North America,3,28,Male,4,44.70439922305697
2746,Bachelors,2017,Vancouver,Canada,North America,2,26,Male,4,67.03392540930201
2747,Bachelors,2017,Manchester,UK,Europe,3,29,Female,0,72.4132193491678
2748,Bachelors,2012,Munich,Germany,Europe,3,26,Female,4,58.48985916380493
2749,Bachelors,2017,Manchester,UK,Europe,2,26,Female,4,73.86323317811559
2750,Bachelors,2017,London,UK,Europe,2,26,Female,4,67.95528779013878
2751,Bachelors,2014,Munich,Germany,Europe,3,30,Male,1,87.5547569831549
2752,Bachelors,2018,London,UK,Europe,3,29,Male,2,85.73019725214857
2753,Masters,2013,Pune,India,Asia,3,30,Male,2,65.34194430881837
2754,Bachelors,2016,Vancouver,Canada,North America,3,27,Female,5,68.49162288433304
2755,Bachelors,2016,New Delhi,India,Asia,3,26,Female,4,69.26052434391607
2756,Bachelors,2017,Pune,India,Asia,1,30,Male,1,65.48340523840378
2757,Bachelors,2015,San Francisco,USA,North America,3,30,Female,1,71.95024984028127
2758,Bachelors,2013,Manchester,UK,Europe,3,30,Male,0,62.4171793111241
2759,Bachelors,2015,New Delhi,India,Asia,3,27,Male,5,58.693846650624735
2760,Bachelors,2017,London,UK,Europe,3,30,Female,1,76.22711223900268
2761,PHD,2018,Berlin,Germany,Europe,3,30,Male,2,76.29529584221811
2762,Bachelors,2018,Pune,India,Asia,3,29,Male,1,61.956842403400074
2763,Bachelors,2013,San Francisco,USA,North America,3,30,Male,0,78.95355430762599
2764,Bachelors,2017,New York,USA,North America,3,27,Male,5,63.68422270834669
2765,Bachelors,2016,New Delhi,India,Asia,3,29,Female,2,72.53165238037981
2766,Bachelors,2013,Toronto,Canada,North America,3,28,Male,5,78.20344012612456
2767,Bachelors,2014,Munich,Germany,Europe,3,26,Male,4,69.66387435296286
2768,Bachelors,2015,San Francisco,USA,North America,2,30,Female,1,74.54740912141135
2769,Masters,2013,Vancouver,Canada,North America,2,26,Male,4,64.83570356112428
2770,Bachelors,2016,New Delhi,India,Asia,3,26,Male,4,68.03533416571902
2771,Masters,2012,Pune,India,Asia,3,27,Male,5,67.9414056911966
2772,Bachelors,2017,Vancouver,Canada,North America,3,27,Female,5,62.53421653459761
2773,Bachelors,2013,Toronto,Canada,North America,3,30,Male,1,68.23225836884218
2774,Bachelors,2014,Berlin,Germany,Europe,3,27,Male,5,54.51381701136253
2775,Masters,2013,Manchester,UK,Europe,3,30,Male,1,65.08846252857896
2776,Bachelors,2016,Manchester,UK,Europe,3,29,Male,2,67.15124506630329
2777,Bachelors,2016,Vancouver,Canada,North America,3,28,Male,3,67.4382024750462
2778,Masters,2017,London,UK,Europe,3,29,Female,2,67.58502554129221
2779,Bachelors,2014,Berlin,Germany,Europe,3,26,Male,4,69.38235800139871
2780,Masters,2018,Manchester,UK,Europe,3,30,Male,2,74.79441518086064
2781,Masters,2014,Berlin,Germany,Europe,3,27,Female,5,78.74517074132523
2782,Bachelors,2017,San Francisco,USA,North America,3,29,Male,0,63.50234773151733
2783,Masters,2016,Berlin,Germany,Europe,3,30,Male,2,57.967991446108556
2784,Masters,2017,Bangalore,India,Asia,3,30,Male,3,59.57955587756897
2785,Bachelors,2013,Toronto,Canada,North America,2,30,Female,1,65.12797078805073
2786,Masters,2014,Manchester,UK,Europe,3,28,Female,3,66.48078682183491
2787,Bachelors,2013,Berlin,Germany,Europe,3,26,Male,4,62.30003933802543
2788,Bachelors,2017,Vancouver,Canada,North America,1,30,Male,2,57.038833357501055
2789,Bachelors,2016,New York,USA,North America,3,28,Male,3,65.43879172525811
2790,Bachelors,2013,Bangalore,India,Asia,1,30,Female,1,71.81426620113972
2791,Bachelors,2013,Bangalore,India,Asia,3,30,Female,5,75.95029465835565
2792,Bachelors,2016,London,UK,Europe,3,27,Male,5,64.42576946891678
2793,Bachelors,2015,Berlin,Germany,Europe,3,27,Male,5,65.87002177856566
2794,Masters,2012,London,UK,Europe,3,26,Female,4,60.73301691152689
2795,Bachelors,2013,London,UK,Europe,2,26,Male,4,69.68560829625224
2796,Bachelors,2018,New York,USA,North America,3,27,Male,5,61.515713658091855
2797,PHD,2018,San Francisco,USA,North America,2,30,Female,4,75.731278132412
2798,Bachelors,2017,Berlin,Germany,Europe,3,29,Male,3,52.14133508065889
2799,Bachelors,2013,Pune,India,Asia,3,28,Male,1,66.40370327547538
2800,Bachelors,2012,Manchester,UK,Europe,3,28,Male,2,73.01107339191742
2801,Masters,2017,London,UK,Europe,1,30,Male,2,71.83834516322504
2802,Bachelors,2017,Toronto,Canada,North America,2,26,Female,4,96.93033663980496
2803,Masters,2013,Munich,Germany,Europe,1,29,Female,2,73.49800024567908
2804,Bachelors,2012,Toronto,Canada,North America,3,29,Male,5,59.959454031579895
2805,Bachelors,2014,New York,USA,North America,3,27,Male,5,69.04535752910927
2806,Bachelors,2015,New York,USA,North America,3,29,Male,4,52.23753666533548
2807,Bachelors,2014,Vancouver,Canada,North America,3,29,Male,3,69.1940025070324
2808,Bachelors,2018,San Francisco,USA,North America,3,28,Male,0,61.669439429992416
2809,Bachelors,2012,Manchester,UK,Europe,3,27,Male,5,79.15390275560162
2810,Bachelors,2017,New Delhi,India,Asia,2,26,Male,4,64.50459725404465
2811,Bachelors,2014,London,UK,Europe,2,29,Female,1,68.83234084204753
2812,Bachelors,2017,Toronto,Canada,North America,3,29,Male,4,63.64442158595597
2813,Bachelors,2015,Munich,Germany,Europe,2,28,Female,3,87.38851351853332
2814,Bachelors,2017,New York,USA,North America,3,28,Male,5,66.78757233882088
2815,Bachelors,2017,New York,USA,North America,3,29,Male,0,88.32557043479201
2816,Bachelors,2017,San Francisco,USA,North America,3,30,Male,2,78.14151762118266
2817,Bachelors,2017,Munich,Germany,Europe,2,26,Female,4,74.82066727335386
2818,Masters,2017,Munich,Germany,Europe,2,30,Female,2,73.68733147317519
2819,Bachelors,2015,San Francisco,USA,North America,2,29,Female,4,73.93797298216252
2820,Bachelors,2014,New York,USA,North America,3,29,Female,1,50.7232742065439
2821,Bachelors,2012,Manchester,UK,Europe,3,28,Male,2,67.21116605849244
2822,Bachelors,2012,Berlin,Germany,Europe,3,28,Female,4,78.45157971184321
2823,Bachelors,2017,Berlin,Germany,Europe,3,29,Female,5,69.51102816525895
2824,Bachelors,2015,San Francisco,USA,North America,3,30,Male,3,55.94810153196425
2825,Masters,2012,Munich,Germany,Europe,3,26,Male,4,69.4759554942253
2826,Bachelors,2018,London,UK,Europe,3,28,Male,5,87.04105516255491
2827,Bachelors,2017,San Francisco,USA,North America,3,30,Male,5,82.4689171553472
2828,Bachelors,2012,Manchester,UK,Europe,3,27,Female,5,69.37995990633968
2829,Bachelors,2017,San Francisco,USA,North America,3,26,Female,4,79.51449277058086
2830,Bachelors,2014,Bangalore,India,Asia,3,27,Male,5,66.33492979631949
2831,Bachelors,2014,Toronto,Canada,North America,3,30,Male,0,52.96128413173281
2832,Bachelors,2014,Munich,Germany,Europe,3,30,Female,2,60.75534011870445
2833,Bachelors,2012,Vancouver,Canada,North America,3,29,Female,5,85.62888768508198
